5.152602	8.760840	5.137317	6.294963	5.843660	4.465298	8.220451	5.767281	0.982293	4.406317	5.112472	4.694044	4.776440	4.708735	9.461974	5.060959	5.200669	4.564215	6.580708	3.920485	5.677571	4.506540	5.143670	5.499444	4.663078	7.099659	3.873874	5.182257	3.539035	4.510247	4.495500	5.841088	5.360720	5.913717	4.128204	4.072313	4.247186	5.055373	8.732056	4.032912	4.081917	7.083779	4.127132	5.122639	2.878053	6.652267	5.685178	4.801812	4.525568	5.279294	4.348241	4.624609	4.932275	3.940653	4.747694	5.686620	3.644098	4.941756	4.705031	4.893093	5.653471	5.159198	4.442340	5.329659	5.389336	4.590585	7.037614	5.503468	5.416817	6.018150	6.563557	6.538374	5.040945	4.523514	5.297878	4.934458	4.861615	5.097929	5.436927	4.531535	4.852154	5.944414	4.109456	6.196276	5.517824	4.992737	4.665302	5.296157	5.082726	4.630797	6.126660	4.875130	4.383625	5.417930	4.409389	4.500634	4.360423	4.444674	4.036072	5.050727	8.000000
4.715903	9.686897	4.744619	6.303259	6.909529	5.278404	0.408747	5.173858	6.953438	8.219154	5.008453	5.239681	3.503776	5.217076	9.680213	5.080677	5.246643	4.570624	6.549568	6.006691	5.336533	4.734064	5.072773	5.471744	4.959597	7.056722	4.018551	5.112896	3.582092	4.480701	4.510040	5.815705	5.365691	5.888580	4.128900	3.837758	4.237771	5.317189	8.749637	3.955204	3.815328	7.023240	4.099457	5.130807	2.842349	6.651323	5.759479	4.808675	4.535628	5.293942	4.359099	4.594850	4.952594	3.936249	4.726848	5.705271	3.665586	4.906621	4.588268	4.905372	5.632916	5.143318	4.450490	5.333781	5.415093	4.491368	7.028810	5.481218	5.447538	6.038742	6.560631	6.511022	5.029559	4.508356	5.320559	4.916291	4.772864	5.078813	5.446872	4.545504	4.850124	5.932759	4.194946	6.317324	5.884518	4.890215	4.650343	5.334574	5.097213	4.622513	6.117354	4.876904	4.411134	5.421966	4.491367	4.484357	4.352861	4.446753	4.051744	5.043162	2.000000
5.708048	8.662672	7.147027	6.387869	-0.853891	2.107288	5.160451	5.707872	8.119194	5.224526	5.062353	4.386856	4.980408	5.230128	9.457760	5.090314	5.231662	4.586660	6.529598	4.067865	5.786745	5.779221	5.221211	5.393472	4.945671	7.117841	3.903600	5.246372	2.917187	4.407861	4.628939	5.828447	5.353272	5.896704	4.134385	3.802042	4.234147	5.275946	8.712718	3.955788	4.088869	7.025426	4.120298	5.129184	2.861188	6.625821	5.671228	4.818773	4.520626	5.292056	4.357481	4.627153	4.931429	3.942064	4.729294	5.622653	3.668363	4.946225	4.717462	4.899072	5.633302	5.147943	4.435390	5.329559	5.402418	4.487425	6.991848	5.516276	5.442265	6.023786	6.554842	6.519504	5.018742	4.528461	5.318120	4.926387	4.877790	5.076984	5.438121	4.547262	4.813562	5.947802	4.206820	6.340096	5.879393	4.892279	4.652560	5.329033	5.104290	4.631841	6.101131	4.893411	4.392672	5.427686	4.455647	4.451478	4.353544	4.432971	4.051885	5.046487	6.000000
5.122979	8.802942	5.128757	6.276915	5.837448	4.451205	8.430891	5.786244	0.528459	4.289010	5.114765	4.669774	4.839017	4.637170	9.462730	5.063109	5.196591	4.556104	6.498506	4.066464	5.158176	5.085015	5.137497	5.497117	4.934749	7.122244	3.946826	5.124456	3.570481	4.520453	4.493884	5.836298	5.334587	5.911348	4.123253	3.816360	4.245642	5.230558	8.727644	4.026774	4.083896	7.177700	4.105819	5.091835	2.861453	6.662069	5.687480	4.799652	4.512978	5.268575	4.343120	4.628275	4.934809	3.933001	4.742339	5.683122	3.633482	4.950723	4.710598	4.894504	5.649660	5.159982	4.443171	5.327725	5.385245	4.631649	7.035038	5.502197	5.412909	6.018164	6.568634	6.541554	5.044405	4.518624	5.287954	4.938751	4.868022	5.100858	5.444298	4.530454	4.851256	5.945565	4.102880	6.174981	5.491024	5.000150	4.671907	5.300237	5.076859	4.633622	6.136009	4.875565	4.372639	5.414106	4.383006	4.508827	4.358717	4.447958	4.031406	5.049960	8.000000
4.805450	9.792069	4.605771	6.276587	7.022064	0.043434	9.947583	5.842280	9.270267	6.880896	4.951969	4.557668	4.528322	2.170499	9.639595	5.065772	5.228245	4.585503	8.072947	4.172094	4.847627	5.293012	5.322752	5.571830	4.305009	7.199921	3.875310	5.142970	3.524110	4.487927	4.510514	5.833831	5.379416	5.813036	4.118964	3.779498	4.269519	5.352961	9.059217	3.941691	4.050132	7.019072	4.064082	5.138044	3.019474	6.636353	5.744003	4.829710	4.509566	4.988457	4.056049	4.711318	4.937147	3.923087	4.739467	5.701769	3.676762	4.921122	4.708414	4.880244	5.660274	5.135640	4.391856	4.922690	5.400754	4.453637	7.049219	5.536400	5.433771	6.031252	6.552331	6.249281	5.097404	4.564676	5.301846	4.926342	4.876780	5.084321	5.445390	4.532847	4.877920	5.925794	4.189650	6.305806	5.818097	4.646194	4.646410	5.414137	5.077381	4.616860	6.124922	4.878425	4.409162	5.409614	4.462245	4.494752	4.344141	4.443820	4.061070	5.054569	4.000000
4.747145	9.695065	4.768712	6.307342	6.892336	5.551349	0.046587	5.155728	6.774226	9.369159	5.023127	5.439569	3.201072	5.349005	9.865854	5.089429	5.261201	4.565360	6.596446	3.395419	4.957377	5.207256	5.149964	5.475490	4.951487	7.109508	3.976010	5.180140	3.553870	4.481589	4.511348	5.830571	5.370530	5.904915	4.136731	3.821569	4.233907	5.350870	8.789199	3.907473	5.103963	7.063049	4.153729	5.153550	2.882286	6.647080	5.680779	4.813012	4.543700	5.295289	4.339454	4.593443	4.927300	3.938946	4.750051	5.696045	3.680599	4.934025	4.718606	4.889024	5.642609	5.159526	4.452989	5.312634	5.419088	4.481432	7.036300	5.493015	5.433707	5.992602	6.543755	6.516439	5.036811	4.514225	5.316041	4.912591	4.827058	5.074048	5.447158	4.533021	4.848504	5.940868	4.204823	6.391329	5.839602	4.902705	4.632169	5.317293	5.093698	4.639604	6.126578	4.873253	4.411615	5.420395	4.454978	4.476511	4.356061	4.447833	4.043631	5.059423	2.000000
9.793454	3.139133	7.078302	6.653866	8.369866	4.820258	5.449983	7.665093	8.273977	5.213347	5.511633	4.557695	4.559939	5.074733	9.456129	4.732996	5.241876	4.426937	6.579019	4.067873	5.064544	5.083466	5.128957	5.442817	4.925638	7.126608	3.904119	5.135221	3.569507	4.472804	4.487986	5.839808	5.409739	5.912951	4.134085	3.991390	4.239594	5.491453	8.712095	3.833313	4.084868	7.048728	4.131420	5.073673	2.871419	6.670934	5.679768	4.812473	4.532772	5.299421	4.350527	4.603239	4.933726	3.946881	4.744287	5.722466	3.669840	4.933822	4.683809	4.859539	5.634757	5.136470	4.430732	5.323640	5.417934	4.494775	7.042147	5.516716	5.441683	6.018826	6.556339	6.510074	5.031359	4.532962	5.381175	4.923222	4.865066	5.083615	5.422566	4.530241	4.870981	5.936832	4.193712	6.329221	5.881563	4.894243	4.651249	5.323075	5.097680	4.632808	6.130831	4.873692	4.418332	5.418526	4.528828	4.495978	4.342717	4.419326	4.044513	5.056378	0.000000
4.486468	9.533298	4.558758	6.458127	7.435102	2.533167	2.156937	5.262847	9.023457	-0.216711	5.037342	4.553096	5.232501	4.695163	9.811830	5.088993	5.256158	4.575989	6.948153	3.586517	5.041633	5.082983	5.099635	5.444255	5.155482	4.766603	4.790066	5.067338	3.571487	4.455674	4.498487	5.813823	5.396259	5.932199	4.149004	3.840609	4.234368	5.343481	8.746489	3.962202	4.055682	7.033474	4.172867	5.130209	2.940562	6.633610	5.492343	4.799337	4.510713	5.307755	4.375745	4.577368	5.100870	3.939595	4.742528	5.682117	3.683754	4.926179	4.674423	4.899605	5.610376	5.136895	4.428684	5.307442	5.415823	4.489219	7.033469	5.747561	5.421279	6.026393	6.571581	6.511642	5.044192	4.504850	5.339309	4.931574	4.887127	5.072362	5.438983	4.522076	4.844817	5.926976	4.189788	6.324135	5.849971	4.872131	4.641080	5.329282	5.108378	4.637245	6.105940	4.877056	4.385396	5.410771	4.464505	4.472944	4.391493	4.447037	4.018499	5.040899	7.000000
4.819358	9.819302	4.571203	6.259492	7.244081	0.858719	9.595818	5.813010	8.856928	5.694274	5.051857	4.744791	4.389484	9.638319	9.626610	5.094058	5.228469	4.586856	7.190565	3.988116	5.369824	4.811112	4.872253	5.385248	5.765988	7.250695	3.805816	5.097406	3.557269	4.483322	4.509368	5.828383	5.362692	5.905790	4.119194	3.822266	4.238724	5.329010	8.810181	3.951191	4.083897	7.033669	4.242492	5.132878	2.915940	6.634399	5.699289	4.804334	4.524864	5.330158	4.363658	4.598081	4.934366	3.937864	4.737700	5.701751	3.675566	4.928025	4.703804	4.880800	5.633709	5.143515	4.431195	5.308801	5.400827	4.494042	7.033157	5.522849	5.432812	6.013549	6.555440	6.506633	5.030081	4.471885	5.323799	4.920033	4.871146	5.079518	5.444907	4.541494	4.846130	5.945123	4.201251	6.325210	5.876450	4.894598	4.642563	5.308744	5.098547	4.631360	6.121385	4.882262	4.403819	5.424538	4.473287	4.495035	4.353964	4.462297	4.063955	5.043727	9.000000
4.745535	9.832070	4.591065	6.269328	7.150717	-0.052925	9.910775	5.841817	9.680294	7.075754	4.942512	4.511901	4.486285	1.889827	9.512904	5.085230	5.257142	4.569880	6.437214	4.064124	5.097508	4.991557	5.171448	5.493943	4.817398	7.112596	3.919184	5.127974	3.551276	4.464481	4.509370	5.818854	5.362295	5.994172	4.134921	3.855288	4.204367	5.312306	8.418606	3.948047	4.118132	7.039278	4.202857	5.134323	2.834581	6.660744	5.615111	4.755075	4.533404	5.477668	4.720043	4.488402	4.930227	3.947764	4.720277	5.709188	3.663599	4.940920	4.690289	4.884480	5.663352	5.156564	4.442540	5.445650	5.404191	4.474904	7.031878	5.511088	5.422753	6.030094	6.557958	6.600161	5.004678	4.521605	5.312010	4.925095	4.863391	5.082794	5.447970	4.530918	4.852458	5.939308	4.209077	6.340612	5.896299	4.976685	4.647448	5.344891	5.096996	4.631276	6.112024	4.884898	4.405082	5.429754	4.473453	4.484070	4.356919	4.433485	4.049174	5.044352	4.000000
0.954290	2.630403	5.142704	8.353366	5.515723	5.162986	6.894309	5.589441	7.978593	5.394979	5.039225	3.540118	3.553662	5.147781	9.475835	5.077328	5.530560	4.575453	6.572384	4.056076	5.024568	4.916122	6.033751	5.367764	5.219070	7.097346	3.916301	5.127380	3.537913	4.972638	4.422732	5.838321	5.370242	6.251889	4.124335	3.824406	4.182659	5.344331	8.775585	3.951476	4.077010	7.025853	4.119158	5.127693	2.863757	6.645716	5.687440	4.824277	4.526812	5.296902	4.357926	4.574740	4.922686	3.940795	4.733842	5.695399	3.666440	4.923123	4.707379	4.892369	5.627991	5.150306	4.422218	5.315982	5.414376	4.484827	7.047757	5.513687	5.430540	6.046072	6.547469	6.519909	5.076075	4.524692	5.328956	4.917953	4.862100	5.092962	5.425248	4.507887	4.844211	5.945075	4.197300	6.329875	5.876819	4.890471	4.650735	5.325408	5.088624	4.624715	6.113934	4.880040	4.400755	5.395987	4.482337	4.494194	4.352808	4.443867	4.043992	5.044618	1.000000
4.721930	9.682231	4.738905	6.303684	6.911631	5.374386	0.297362	5.172798	6.856797	8.587256	5.010508	5.273796	3.430681	5.252993	9.710351	5.081946	5.242961	4.565176	6.560507	4.998879	5.215329	4.890142	5.108309	5.468821	4.933266	7.133417	3.940648	5.122932	3.581386	4.487597	4.513824	5.811424	5.359963	5.907401	4.129882	3.832938	4.240328	5.301726	8.717065	3.963116	3.607841	7.016002	4.106842	5.134007	2.867368	6.647805	5.706755	4.807129	4.530934	5.290770	4.332673	4.599651	4.930993	3.946344	4.723704	5.703175	3.688859	4.884526	4.328644	4.977426	5.638102	5.147242	4.473427	5.340789	5.411861	4.480252	7.029577	5.491896	5.455052	6.018636	6.547491	6.514668	5.031950	4.507972	5.321543	4.922967	4.765378	5.074944	5.447150	4.538490	4.854564	5.934357	4.204848	6.497192	5.790633	4.894014	4.656570	5.325480	5.099673	4.623130	6.116616	4.875062	4.411917	5.428066	4.484061	4.485760	4.351456	4.442184	4.041703	5.049125	2.000000
