-1.298099	-0.773689	-0.397803	-1.055248	1.746242	-0.134540	1.094164	0.302283	0.063274	2.413095	1.642855	1.231153	1.817948	0.155613	1.702334	2.213691	1.986067	2.069585	1.497547	-1.645093	-0.609548	-2.660794	1.141334	-0.362198	-0.174347	0.932028	0.733551	1.897158	1.079536	-0.540077	0.759340	0.776624	3.000000
-1.551977	-3.801092	-1.431135	-0.232074	2.277960	-2.722414	1.800849	0.005754	-0.392114	1.196122	2.570598	0.079303	3.121352	-0.078423	0.331701	2.452645	1.046787	2.279706	2.799229	-0.699756	-0.764216	-3.672351	1.649721	0.389754	0.297402	2.038436	1.225566	1.423200	0.272630	-2.062600	2.790662	2.721683	8.000000
-0.400387	-1.560286	-0.049745	0.043785	2.128343	-1.980765	0.981096	0.503775	0.711082	1.379446	1.642220	1.134170	2.040770	-1.217781	1.754311	0.174791	1.166615	2.251902	0.283695	-2.988476	-0.651001	-2.275975	0.145419	-0.371711	1.424921	-0.125434	2.582113	1.525366	-0.758400	0.223382	0.009712	1.521299	9.000000
0.087412	-1.708272	-0.405693	0.915085	0.422065	-1.876880	0.775781	0.113225	-0.342540	-0.343181	1.617567	0.651228	1.616306	-0.961388	-1.109590	1.052878	0.579714	1.193365	0.751617	-0.952034	0.461765	-0.454521	1.730928	-1.149331	-0.515493	0.880610	0.962772	0.154040	-0.641032	-0.934283	1.560423	2.139681	1.000000
0.656172	-0.806218	-0.212581	1.275977	-0.049421	-2.269918	0.771858	-0.065495	-0.565706	0.369137	1.741852	1.537622	2.329021	-0.766666	0.275149	0.633737	0.920591	1.253030	0.013322	-2.256863	-0.093914	-0.518414	0.787877	-1.890253	0.106090	0.739311	2.269912	0.514753	-1.570038	-0.183153	0.457079	1.998770	7.000000
-0.185139	-1.402489	-1.884613	0.113969	-0.587293	-0.970141	2.312454	-1.812925	0.231946	1.582480	2.937981	0.036644	3.506109	0.697992	2.102745	0.931294	0.193463	2.224846	0.637630	-1.293822	-0.626701	-2.625893	-0.266746	-0.015790	-0.816686	0.695893	0.671251	-0.128141	-0.089258	-0.677825	0.630660	1.236607	0.000000
-1.872413	-1.695468	-0.041682	-1.330760	2.945373	-1.287317	0.603065	1.288154	0.637039	2.167674	1.173960	0.882886	1.431207	-0.216373	1.098907	2.233881	2.087147	2.476336	2.139394	-1.697851	-0.506356	-3.151177	1.782571	0.018393	0.948084	1.106262	1.410514	2.458514	1.009095	-1.008204	1.338985	1.212111	3.000000
-1.958895	-2.000586	-1.824998	-0.968681	1.447083	-2.187906	0.774562	-0.826954	0.803817	1.280272	2.163035	-1.696605	3.032222	-0.613498	2.267915	2.317673	-0.717897	3.277804	1.324861	-1.877839	1.432549	-2.368712	1.173039	1.615197	1.500630	-0.155077	1.737358	0.350475	0.419822	-0.792767	1.906360	0.193547	5.000000
0.404321	-1.869876	-1.828841	0.189720	-0.320597	-0.747796	2.171463	-1.771822	0.728931	1.546209	2.677804	-0.053243	3.292474	1.147062	1.513428	0.752546	-0.326250	1.216355	0.978758	-0.175829	-0.772296	-2.361035	-0.664478	-0.027404	-0.763744	0.453333	0.432190	-0.219309	0.090630	-0.601734	0.727304	1.914443	0.000000
0.142765	-1.834737	-2.415090	0.854138	-0.843787	-0.916052	2.558863	-2.413131	0.295242	1.146533	3.143023	-0.624886	3.645123	1.141204	1.224472	1.498583	-0.478347	1.993458	1.288180	0.172068	-0.564122	-2.092113	0.266914	0.398969	-1.493997	1.017792	-0.290829	-0.761130	0.589881	-0.972949	1.218007	1.571011	0.000000
0.772479	-0.227944	0.460109	0.734414	0.264983	-1.818213	0.643753	0.428209	-0.445120	1.151257	0.984200	2.223636	1.642535	-0.483668	1.150271	0.087823	1.364971	0.571305	-0.329103	-2.542712	-1.248262	-1.017034	0.204562	-2.162342	0.794055	0.605114	2.583217	1.474883	-1.926536	0.472164	-0.157254	1.713424	7.000000
0.148924	-2.698615	-0.463884	0.570155	2.482541	-3.014360	1.222596	0.388197	1.727928	1.021652	2.146720	-0.068005	2.821753	-0.711146	0.511279	0.509806	0.312486	1.897129	1.057085	-1.440371	-1.163726	-2.937835	-0.315638	-0.042124	1.498348	-0.456392	2.079398	1.054835	0.096764	-0.353447	1.501999	3.661125	9.000000
-1.949806	-0.920613	-0.498099	-1.491772	2.196139	-0.353495	0.824980	0.635340	1.116610	1.894385	1.264510	0.346966	1.498751	-0.228273	1.487169	2.071307	1.096251	3.258031	1.289721	-2.088619	0.032884	-2.960221	1.001262	0.824561	0.674134	-0.284239	0.939807	1.589026	1.369705	-0.424753	0.693067	0.369829	3.000000
-0.216057	-1.733202	-0.212265	0.180457	0.517375	-1.587124	0.598426	0.211760	-0.664707	-0.385550	1.306166	0.725579	1.099971	-0.953364	-0.848887	0.986963	0.631642	0.978503	1.045467	-0.558447	0.395464	-0.517417	1.586077	-0.753667	-0.422380	0.961441	0.888475	0.028490	-0.399309	-0.996670	1.487943	1.729106	1.000000
-1.098406	-2.218957	-0.896712	-0.886108	0.616040	-1.250520	1.625861	0.056376	-1.126458	1.529327	2.083683	2.075795	2.387822	-0.574932	1.389769	1.148389	2.624145	2.181488	1.326595	-2.342673	-1.316464	-2.700307	0.973205	-0.824397	-0.630469	1.571756	1.041077	0.851535	-0.781462	-1.205274	0.679743	1.174864	2.000000
-1.350447	-2.956516	-2.420058	-0.623286	-1.241534	-2.149522	2.245961	-1.929877	-1.181267	-0.365957	4.171438	-0.606263	3.678746	-1.444494	0.256186	2.343718	0.701985	2.910897	2.349510	-0.014078	0.774911	-2.003699	1.889615	0.239241	-2.083697	1.391096	0.088459	-1.351387	0.601444	-3.032805	2.572110	2.155420	6.000000
-1.187190	-2.464562	-1.326028	-0.690034	0.853427	-1.496165	1.830727	-0.275249	-1.265999	1.324326	2.418017	1.486040	2.887980	0.016464	1.074791	1.923224	2.253359	2.237309	2.081585	-0.853166	-1.048376	-2.980313	1.150036	-0.692615	-1.016016	2.266840	0.847649	0.958967	-0.081523	-1.897771	1.688191	1.738069	2.000000
-1.161261	-1.349569	-1.989120	-0.759471	0.040752	-0.159455	2.020695	-1.645079	-0.863350	2.113956	2.304673	0.693153	2.789995	0.494443	2.339086	1.564191	1.206501	2.442460	1.251712	-1.573958	-0.957793	-2.733278	0.939041	0.011446	-1.250497	1.594956	0.016950	0.561778	-0.199023	-0.642171	0.484887	0.046314	2.000000
0.055913	-1.720431	-2.193366	0.623177	-0.636703	-0.764841	2.525373	-2.030728	-0.008799	1.878203	2.969941	-0.132361	3.366840	1.395287	1.574745	1.364506	0.142339	1.705495	1.177026	-0.337322	-1.250825	-2.251326	0.027083	-0.128546	-1.595753	1.382267	-0.464016	-0.145155	0.238043	-0.600173	0.752513	1.563770	0.000000
-1.176931	-1.826945	-1.084849	-1.000449	0.731818	-0.242168	2.365616	0.178693	-2.412962	2.116538	1.751574	2.905471	1.881578	0.140827	0.968751	1.650466	3.508870	1.630476	2.162422	-1.439531	-2.255892	-2.894707	1.899467	-1.802664	-2.177703	3.324065	-0.532883	1.190286	-0.722370	-1.736366	0.492412	1.174105	2.000000
-0.468848	-1.921801	-0.957455	0.789285	0.342357	-1.808525	0.747711	0.088672	-0.936186	-0.932702	1.872480	0.283784	1.645315	-1.321061	-1.287216	1.583677	0.613232	1.939482	1.110871	-1.105004	1.492072	-0.298834	2.281817	-0.734683	-0.735420	1.172486	0.918761	-0.224659	-0.347543	-1.527993	1.827222	1.753325	1.000000
0.029760	-1.289250	-0.355039	0.549265	0.426038	-1.436479	0.492597	0.096293	-0.705461	-0.286304	1.366197	0.503496	1.048001	-1.250289	-0.888733	1.182096	0.562317	1.452475	0.979244	-0.836667	0.513345	-0.071853	1.938068	-0.877000	-0.626143	0.762523	0.529580	-0.122463	-0.416773	-0.840407	1.414732	1.351280	1.000000
-0.017834	-1.947655	-2.140819	0.488019	-0.395346	-0.797777	2.249769	-1.947662	0.091903	1.507276	2.573072	-0.345769	3.177262	1.332511	1.430367	1.466617	-0.021101	1.766131	1.083207	-0.179311	-0.841259	-2.250404	0.349063	0.163923	-1.250264	1.173952	-0.022905	0.016638	0.228182	-0.697364	0.869727	1.289869	0.000000
-0.129912	-2.045256	-2.115884	0.249938	0.118030	-0.961961	2.032868	-1.830285	0.535230	1.367703	2.400243	-0.481957	3.009372	0.941769	1.341631	1.393497	-0.423444	1.612844	1.166165	-0.110088	-0.342319	-2.214329	0.193905	0.407691	-0.700601	0.917074	0.105697	0.087019	0.472257	-0.580470	1.164977	1.465574	0.000000
-0.228306	-1.787203	-0.947515	0.970184	-0.043562	-2.050703	0.714393	-0.227045	-0.977473	-0.633874	1.953300	0.194788	1.924801	-1.265606	-1.127887	1.374281	0.282454	1.738689	1.003160	-1.018296	0.911506	-0.410707	2.100450	-0.932677	-0.710423	0.968668	1.095266	-0.247897	-0.710110	-1.299011	1.833000	1.873447	1.000000
-0.359992	-2.167328	-0.161849	-0.067164	2.330868	-2.334046	1.006234	0.544717	1.152042	1.014123	1.613080	0.385412	1.802697	-1.143735	1.065326	0.441954	0.736090	1.814011	0.805774	-1.902521	-1.045755	-2.531050	-0.047422	0.325074	1.566992	-0.298518	1.780466	1.286029	-0.206099	-0.098228	0.724175	2.405262	9.000000
