-1.5940	-0.8643	0.0000
-0.3460	-0.7899	0.0000
-1.0030	-0.2562	0.0000
-0.9370	-1.3054	0.0000
-1.1437	-0.7062	0.0000
-0.7430	-0.7102	0.0000
-0.5129	-1.2008	0.0000
-0.6224	-0.3399	0.0000
-1.4561	-0.5130	0.0000
-1.2095	-1.0638	0.0000
-0.9389	-0.6152	0.0000
-0.4276	-0.5320	0.0000
-0.7151	-0.8777	0.0000
-0.3828	-1.0151	0.0000
-0.7185	-1.3085	0.0000
-1.2289	-0.8799	0.0000
-1.2465	-0.3324	0.0000
-1.1041	-1.2156	0.0000
-0.8029	-0.2678	0.0000
-0.8283	-0.6395	0.0000
-1.5462	-0.6710	0.0000
-1.0543	-0.6417	0.0000
-0.3702	-0.6575	0.0000
-0.7086	-0.7905	0.0000
-1.3598	-0.4109	0.0000
-0.6105	-1.2683	0.0000
-1.1998	-0.7872	0.0000
-0.5163	-0.4216	0.0000
-0.8297	-1.3206	0.0000
-0.3531	-0.9108	0.0000
-1.2311	-0.9747	0.0000
-1.0271	-1.2694	0.0000
-1.1216	-0.2800	0.0000
-0.4380	-1.1166	0.0000
-1.1647	-1.1478	0.0000
-0.8958	-0.2543	0.0000
-0.9968	-0.6219	0.0000
-0.7817	-0.6691	0.0000
-1.5752	-0.7589	0.0000
-0.7037	-0.2990	0.0000
-1.5061	-0.5885	0.0000
-0.7061	-0.8343	0.0000
-1.1036	-0.6709	0.0000
-0.8834	-0.6208	0.0000
-0.5667	-0.3780	0.0000
-0.4648	-0.4787	0.0000
-0.3926	-0.5982	0.0000
-0.3530	-0.7285	0.0000
-0.4733	-1.1611	0.0000
-0.7208	-0.7495	0.0000
-0.3461	-0.8509	0.0000
-0.5637	-1.2404	0.0000
-1.2332	-0.9267	0.0000
-1.4060	-0.4546	0.0000
-0.6678	-1.2934	0.0000
-1.2998	-0.3650	0.0000
-1.2165	-0.8289	0.0000
-0.7785	-1.3185	0.0000
-1.1745	-0.7440	0.0000
-1.1795	-0.3005	0.0000
-1.0626	-0.2653	0.0000
-0.8884	-1.3157	0.0000
-1.1366	-1.1832	0.0000
-0.9834	-1.2899	0.0000
-1.1917	-1.1036	0.0000
-0.3667	-0.9688	0.0000
-0.4077	-1.0678	0.0000
-1.2223	-1.0229	0.0000
-1.5866	-0.8111	0.0000
-0.8489	-0.2593	0.0000
-1.0674	-1.2445	0.0000
-0.7469	-0.2831	0.0000
-0.8038	-0.6531	0.0000
-0.9552	-0.2531	0.0000
-0.6621	-0.3180	0.0000
-1.0794	-0.6550	0.0000
-0.7593	-0.6903	0.0000
-1.0232	-0.6293	0.0000
-0.9651	-0.6167	0.0000
-0.7060	-0.8127	0.0000
-1.5600	-0.7081	0.0000
-0.9082	-0.6168	0.0000
-1.5246	-0.6231	0.0000
-0.8549	-0.6287	0.0000
-0.5408	-0.3991	0.0000
-1.4787	-0.5445	0.0000
-1.4318	-0.4830	0.0000
-0.4454	-0.5049	0.0000
-1.3304	-0.3871	0.0000
-0.7297	-0.7313	0.0000
-1.2134	-0.3155	0.0000
-0.3805	-0.6276	0.0000
-1.1597	-0.7243	0.0000
-0.7089	-0.8550	0.0000
-1.2237	-0.8540	0.0000
-0.4926	-1.1816	0.0000
-0.5868	-1.2550	0.0000
-0.3592	-0.6979	0.0000
-0.3486	-0.7592	0.0000
-0.6931	-1.3017	0.0000
-0.3452	-0.8205	0.0000
-0.3487	-0.8810	0.0000
-0.8041	-1.3203	0.0000
-0.3590	-0.9401	0.0000
-0.3945	-1.0419	0.0000
-0.4222	-1.0927	0.0000
-0.5939	-0.3582	0.0000
-1.1265	-0.6895	0.0000
-0.4932	-0.4453	0.0000
-0.4115	-0.5599	0.0000
-0.7140	-0.7681	0.0000
-1.1513	-1.1658	0.0000
-0.8634	-1.3187	0.0000
-1.1879	-0.7650	0.0000
-1.2165	-1.0435	0.0000
-0.9129	-1.3112	0.0000
-0.9605	-1.2983	0.0000
-1.2282	-0.9954	0.0000
-1.0056	-1.2802	0.0000
-1.2331	-0.9472	0.0000
-1.0477	-1.2575	0.0000
-0.4550	-1.1395	0.0000
-1.0862	-1.2305	0.0000
