-1.3556	1.2414	0.0000
-0.6671	1.6783	0.0000
-1.5355	1.7789	0.0000
-0.8835	1.1850	0.0000
-1.1005	1.5797	0.0000
-1.0141	1.9317	0.0000
-0.8482	1.4651	0.0000
-1.3560	1.5139	0.0000
-1.1038	1.3425	0.0000
-1.2030	1.7896	0.0000
-0.9085	1.7052	0.0000
-1.1983	1.4633	0.0000
-1.2329	1.6072	0.0000
-0.9990	1.4975	0.0000
-1.1316	1.1677	0.0000
-1.2840	1.3951	0.0000
-1.0983	1.4767	0.0000
-0.9465	1.3331	0.0000
-1.0405	1.4132	0.0000
-1.0332	1.6826	0.0000
-1.1326	1.4247	0.0000
-1.1403	1.6626	0.0000
-1.1381	1.5201	0.0000
-1.5579	1.4754	0.0000
-0.9214	1.5772	0.0000
-1.0533	1.5049	0.0000
-1.2536	1.5092	0.0000
-0.7759	1.5763	0.0000
-1.1956	1.3214	0.0000
-1.0590	1.7933	0.0000
-1.2105	1.4013	0.0000
-1.0967	1.5172	0.0000
-1.1655	1.5725	0.0000
-1.2195	1.0299	0.0000
-0.9680	1.4180	0.0000
-1.1326	1.4846	0.0000
-1.0384	1.3122	0.0000
-1.2505	1.4501	0.0000
-0.8842	1.3976	0.0000
-0.9245	1.4939	0.0000
-1.3175	1.6664	0.0000
-1.0392	1.2352	0.0000
-1.1746	1.7228	0.0000
-0.9829	1.6470	0.0000
-1.0363	1.5902	0.0000
-1.1663	1.4808	0.0000
-1.4359	1.4377	0.0000
-1.2079	1.5490	0.0000
-1.2575	1.1763	0.0000
-1.0830	1.4024	0.0000
-0.9836	1.5691	0.0000
-1.1184	1.4586	0.0000
-0.9854	1.2887	0.0000
-1.0972	1.6322	0.0000
-1.4366	1.5464	0.0000
-1.1449	1.3746	0.0000
-0.8551	1.5271	0.0000
-0.9256	1.8030	0.0000
-1.0064	1.3531	0.0000
-1.2942	1.5509	0.0000
-1.0584	1.7345	0.0000
-1.2109	1.4995	0.0000
-1.1827	1.6088	0.0000
-1.3119	1.7810	0.0000
-1.4192	1.3243	0.0000
-0.8441	1.3413	0.0000
-1.1074	1.4964	0.0000
-1.0520	1.6363	0.0000
-0.6956	0.8811	1.0000
-0.0341	1.5442	1.0000
-0.5195	1.3511	1.0000
-0.2388	1.0529	1.0000
-0.3203	1.5475	1.0000
-0.5129	1.0855	1.0000
-0.2944	1.3074	1.0000
-0.1383	1.2158	1.0000
-0.1719	1.4234	1.0000
-0.6924	1.2445	1.0000
-0.4231	1.2295	1.0000
-0.3312	1.1476	1.0000
-0.5347	1.2284	1.0000
-0.4016	1.3236	1.0000
-0.4268	1.1467	1.0000
-0.3507	1.2410	1.0000
-0.4232	1.4545	1.0000
-0.4223	0.9463	1.0000
-0.4763	1.1959	1.0000
-0.4719	1.2626	1.0000
-0.4128	1.0495	1.0000
-0.4006	1.1880	1.0000
-0.5895	0.9888	1.0000
-0.3469	1.3735	1.0000
-0.6066	1.3035	1.0000
-0.0748	1.3658	1.0000
-0.4013	1.2693	1.0000
-0.2528	1.1932	1.0000
-0.2703	1.4506	1.0000
-0.1728	1.3060	1.0000
-0.4584	1.3027	1.0000
-0.4558	1.2328	1.0000
-0.3785	1.0997	1.0000
-0.5822	1.1770	1.0000
-0.2986	1.2350	1.0000
-0.2888	1.3797	1.0000
-0.6773	1.3163	1.0000
-0.2973	1.0998	1.0000
-0.4797	1.1373	1.0000
-0.4001	1.3907	1.0000
-0.3712	1.2100	1.0000
-0.4764	1.3892	1.0000
-0.1836	1.1725	1.0000
-0.3647	1.2760	1.0000
-0.4919	1.0362	1.0000
0.0515	1.4281	1.0000
-0.5310	1.2786	1.0000
-0.4046	1.0003	1.0000
-0.3130	0.9990	1.0000
-0.4947	1.2925	1.0000
-0.3979	1.2351	1.0000
-0.2275	1.3199	1.0000
