-1.6663	0.7875	0.0000
-0.8203	1.5250	0.0000
-0.7419	0.8017	0.0000
-1.7754	1.4612	0.0000
-1.2173	1.1274	0.0000
-1.2626	1.5413	0.0000
-1.5656	1.1661	0.0000
-1.1744	0.7848	0.0000
-0.8820	1.1597	0.0000
-1.3987	0.9420	0.0000
-1.0668	1.2995	0.0000
-1.3337	1.3239	0.0000
-1.0456	0.9860	0.0000
-1.1885	0.9901	0.0000
-1.3567	1.1162	0.0000
-1.1066	1.1541	0.0000
-1.2175	1.2404	0.0000
-1.2783	1.0719	0.0000
-0.6563	1.2146	0.0000
-1.5314	1.3806	0.0000
-1.1613	1.0793	0.0000
-0.8195	1.3281	0.0000
-1.1751	1.1810	0.0000
-1.3934	0.7511	0.0000
-1.0360	0.4988	0.0000
-0.9801	0.8515	0.0000
-1.2727	0.8858	0.0000
-0.7671	1.0433	0.0000
-1.2715	1.1276	0.0000
-1.4207	1.2365	0.0000
-1.4712	1.0570	0.0000
-0.9185	0.9835	0.0000
-1.2176	1.3565	0.0000
-1.1083	1.0269	0.0000
-1.3373	1.4442	0.0000
-1.2262	1.0876	0.0000
-1.5375	0.9347	0.0000
-1.1345	0.9180	0.0000
-0.9977	1.1658	0.0000
-1.2119	1.1661	0.0000
-1.2880	1.1979	0.0000
-1.3428	1.0426	0.0000
-0.9402	1.2342	0.0000
-1.0523	1.0840	0.0000
-1.2611	1.0002	0.0000
-1.4145	1.3689	0.0000
-1.6778	1.0425	0.0000
-1.1897	1.1029	0.0000
-1.0136	0.7042	0.0000
-1.0341	1.5399	0.0000
-1.1292	1.2133	0.0000
-0.8473	0.9014	0.0000
-1.1143	1.4212	0.0000
-1.1894	1.1375	0.0000
-1.2660	1.3028	0.0000
-0.9542	1.0926	0.0000
-1.2102	1.0428	0.0000
-1.3998	0.8560	0.0000
-1.3165	1.1494	0.0000
-0.9393	1.3172	0.0000
-1.3987	1.0127	0.0000
-1.4178	1.1432	0.0000
-1.9492	-1.5469	1.0000
